単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/3/1,00:00,6135,0,658,3133,139,727,483,0,256,0,0,69,0,-7,0,676,0,6134
2024/3/1,00:30,5933,0,600,3150,140,725,496,0,256,0,0,64,0,-2,0,504,0,5933
2024/3/1,01:00,5948,0,558,3144,140,727,492,0,256,0,0,62,0,0,0,568,0,5947
2024/3/1,01:30,6020,0,702,3131,140,727,524,0,257,0,0,59,0,0,0,480,0,6020
2024/3/1,02:00,6216,0,675,3168,141,723,522,0,256,0,0,57,0,10,0,664,0,6216
2024/3/1,02:30,6339,0,480,3147,142,727,481,0,256,0,0,48,0,29,0,1028,0,6338
2024/3/1,03:00,6564,0,592,3169,141,725,469,0,256,0,0,60,0,29,0,1122,0,6563
2024/3/1,03:30,6627,0,629,3325,143,723,471,0,256,0,0,78,0,30,0,972,0,6627
2024/3/1,04:00,6793,0,677,3332,172,727,482,0,255,0,0,82,0,29,0,1036,0,6792
2024/3/1,04:30,6836,0,617,3226,177,723,495,0,256,0,0,99,0,43,0,1200,0,6836
2024/3/1,05:00,6802,0,689,3141,193,729,538,0,256,0,0,105,0,143,0,1008,0,6802
2024/3/1,05:30,6903,0,796,3356,280,725,530,0,258,0,0,93,0,214,0,652,0,6904
2024/3/1,06:00,7034,0,899,3712,343,724,509,0,258,0,0,99,0,52,0,440,0,7036
2024/3/1,06:30,7322,0,1196,3724,355,720,507,0,258,13,0,117,0,29,0,404,0,7323
2024/3/1,07:00,7329,0,1161,3437,359,722,516,0,257,236,0,98,0,88,0,456,0,7330
2024/3/1,07:30,7338,0,1032,3238,355,713,501,0,257,671,0,82,0,162,0,328,0,7339
2024/3/1,08:00,7224,0,988,3077,344,690,512,0,255,1186,0,93,0,36,0,44,0,7225
2024/3/1,08:30,7412,0,1037,2654,339,623,478,0,255,1766,0,113,0,0,0,146,0,7411
2024/3/1,09:00,7399,0,782,2281,207,574,455,0,252,2188,0,125,0,-56,0,592,0,7400
2024/3/1,09:30,7180,0,685,2156,193,537,439,0,252,2493,0,119,0,-318,0,626,0,7182
2024/3/1,10:00,6959,0,794,1922,189,514,483,0,252,2987,0,106,0,-132,0,-156,0,6959
2024/3/1,10:30,7110,0,708,1785,168,513,510,0,252,3457,0,109,0,-56,0,-336,0,7110
2024/3/1,11:00,7123,0,608,1708,150,511,495,0,252,3502,0,135,0,0,0,-238,0,7123
2024/3/1,11:30,6849,0,614,1674,140,513,497,0,252,3434,0,144,0,-8,0,-410,0,6850
2024/3/1,12:00,6568,0,568,1769,140,511,472,0,254,3668,0,155,0,-355,0,-614,0,6568
2024/3/1,12:30,6492,0,633,1833,153,511,478,0,253,3851,0,158,0,-706,0,-672,0,6492
2024/3/1,13:00,6648,0,485,1867,141,515,469,0,252,4006,0,164,0,-738,0,-514,0,6647
2024/3/1,13:30,6686,0,450,1890,141,511,477,0,251,3971,0,173,0,-821,0,-358,0,6685
2024/3/1,14:00,6526,0,480,2028,141,514,491,0,252,3650,0,165,0,-763,0,-432,0,6526
2024/3/1,14:30,6483,0,433,2100,138,570,474,0,252,3356,0,170,0,-759,0,-250,0,6484
2024/3/1,15:00,6569,0,480,2123,129,635,442,0,253,2932,0,161,0,-709,0,124,0,6570
2024/3/1,15:30,6793,0,806,2320,153,681,485,0,253,2361,0,163,0,-600,0,170,0,6792
2024/3/1,16:00,7043,0,895,2665,175,717,480,0,255,1715,0,163,0,-162,0,140,0,7043
2024/3/1,16:30,7172,0,1344,2735,240,731,498,0,255,1083,0,158,0,232,0,-104,0,7172
2024/3/1,17:00,7288,0,1461,2872,340,739,518,0,256,503,0,132,0,43,0,424,0,7288
2024/3/1,17:30,7520,0,1657,3066,353,742,557,0,256,112,0,127,0,98,0,552,0,7520
2024/3/1,18:00,7721,0,1405,3154,355,738,567,0,258,0,0,131,0,305,0,808,0,7721
2024/3/1,18:30,7876,0,1565,3098,354,732,550,0,259,0,0,131,0,363,0,824,0,7876
2024/3/1,19:00,7727,0,1561,3065,353,734,538,0,258,0,0,122,0,409,0,688,0,7728
2024/3/1,19:30,7686,0,1504,3056,353,737,538,0,258,0,0,104,0,385,0,752,0,7687
2024/3/1,20:00,7577,0,1573,3055,354,738,538,0,258,0,0,95,0,263,0,702,0,7576
2024/3/1,20:30,7510,0,1588,3046,353,742,522,0,258,0,0,106,0,289,0,606,0,7510
2024/3/1,21:00,7404,0,1561,3017,334,740,512,0,258,0,0,121,0,258,0,602,0,7403
2024/3/1,21:30,7210,0,1457,3015,312,742,507,0,258,0,0,125,0,235,0,558,0,7209
2024/3/1,22:00,6924,0,1422,3020,197,730,514,0,257,0,0,125,0,169,0,492,0,6926
2024/3/1,22:30,6754,0,1407,3072,187,724,507,0,257,0,0,126,0,134,0,340,0,6754
2024/3/1,23:00,6623,0,1385,3008,188,726,498,0,259,0,0,135,0,127,0,298,0,6624
2024/3/1,23:30,6550,0,1264,3062,163,726,507,0,258,0,0,132,0,16,0,422,0,6550
2024/3/2,00:00,6454,0,942,3193,151,730,470,0,259,0,0,145,0,0,0,564,0,6454
2024/3/2,00:30,6327,0,715,3283,151,730,487,0,259,0,0,133,0,0,0,570,0,6328
2024/3/2,01:00,6349,0,812,3183,151,726,492,0,259,0,0,121,0,0,0,604,0,6348
2024/3/2,01:30,6404,0,735,3132,177,730,491,0,259,0,0,128,0,0,0,752,0,6404
2024/3/2,02:00,6523,0,826,3232,195,726,490,0,259,0,0,105,0,0,0,688,0,6521
2024/3/2,02:30,6690,0,819,3306,264,731,490,0,259,0,0,109,0,0,0,712,0,6690
2024/3/2,03:00,6807,0,736,3306,309,740,489,0,259,0,0,109,0,0,0,860,0,6808
2024/3/2,03:30,6897,0,811,3309,354,751,491,0,259,0,0,107,0,0,0,816,0,6898
2024/3/2,04:00,6904,0,780,3313,357,750,496,0,259,0,0,114,0,0,0,836,0,6905
2024/3/2,04:30,6951,0,928,3309,358,745,505,0,258,0,0,108,0,0,0,740,0,6951
2024/3/2,05:00,6997,0,978,3310,356,746,506,0,260,0,0,95,0,0,0,748,0,6999
2024/3/2,05:30,6926,0,845,3295,340,748,502,0,261,0,0,87,0,0,0,848,0,6926
2024/3/2,06:00,7031,0,886,3217,353,736,481,0,262,0,0,95,0,0,0,1000,0,7030
2024/3/2,06:30,7140,0,859,3316,359,779,482,0,261,10,0,78,0,0,0,996,0,7140
2024/3/2,07:00,7287,0,800,3336,357,745,470,0,261,244,0,69,0,258,0,746,0,7286
2024/3/2,07:30,7355,0,799,3324,353,687,468,0,261,757,0,44,0,126,0,536,0,7355
2024/3/2,08:00,7297,0,731,3092,353,622,469,0,259,1324,0,61,0,-184,0,570,0,7297
2024/3/2,08:30,7366,0,891,2929,355,595,483,0,258,1803,0,54,0,-265,0,264,0,7367
2024/3/2,09:00,7263,0,779,2524,329,543,499,0,258,2293,0,57,0,-56,0,36,0,7262
2024/3/2,09:30,7225,0,800,2281,286,534,505,0,258,2604,0,53,0,-74,0,-22,0,7225
2024/3/2,10:00,7142,0,763,2215,175,527,505,0,259,2794,0,66,0,-226,0,64,0,7142
2024/3/2,10:30,7067,0,785,2033,147,530,503,0,259,2856,0,71,0,-75,0,-42,0,7067
2024/3/2,11:00,7022,0,695,2124,146,511,503,0,259,2833,0,90,0,-73,0,-66,0,7022
2024/3/2,11:30,6765,0,730,2030,147,515,505,0,259,2777,0,89,0,-624,0,338,0,6766
2024/3/2,12:00,6605,0,744,1916,146,526,482,0,260,2877,0,81,0,-817,0,390,0,6605
2024/3/2,12:30,6527,0,765,1905,149,555,487,0,260,3007,0,78,0,-829,0,150,0,6527
2024/3/2,13:00,6605,0,894,2172,150,557,483,0,259,3034,0,77,0,-639,0,-382,0,6605
2024/3/2,13:30,6479,0,902,2343,147,533,460,0,258,2798,0,87,0,-333,0,-716,0,6479
2024/3/2,14:00,6446,0,890,2351,146,515,469,0,256,2853,0,84,0,-522,0,-596,0,6446
2024/3/2,14:30,6362,0,975,2354,157,514,484,0,257,2645,0,69,0,-592,0,-500,0,6363
2024/3/2,15:00,6301,0,981,2249,170,514,503,0,256,2514,0,59,0,-401,0,-544,0,6301
2024/3/2,15:30,6410,0,1066,2462,230,530,502,0,255,2256,0,47,0,-74,0,-864,0,6410
2024/3/2,16:00,6593,0,1105,2604,275,617,529,0,255,1833,0,30,0,-142,0,-512,0,6594
2024/3/2,16:30,6709,0,1037,2963,273,676,546,0,255,1215,0,22,0,0,0,-278,0,6709
2024/3/2,17:00,6974,0,1245,3165,273,706,584,0,258,612,0,15,0,50,0,66,0,6974
2024/3/2,17:30,7376,0,1388,3358,212,726,596,0,257,141,0,10,0,224,0,462,0,7374
2024/3/2,18:00,7623,0,1349,3364,218,731,542,0,259,1,0,11,0,341,0,808,0,7624
2024/3/2,18:30,7698,0,1261,3371,213,746,537,0,259,0,0,11,0,397,0,904,0,7699
2024/3/2,19:00,7828,0,1332,3366,211,743,526,0,257,0,0,15,0,600,0,780,0,7830
2024/3/2,19:30,7783,0,1390,3372,208,729,506,0,257,0,0,21,0,466,0,836,0,7785
2024/3/2,20:00,7762,0,1413,3363,211,728,502,0,255,0,0,23,0,332,0,934,0,7761
2024/3/2,20:30,7619,0,1415,3370,210,732,495,0,257,0,0,24,0,294,0,822,0,7619
2024/3/2,21:00,7551,0,1619,3361,208,728,493,0,256,0,0,33,0,220,0,632,0,7550
2024/3/2,21:30,7336,0,1519,3368,225,730,484,0,256,0,0,41,0,208,0,506,0,7337
2024/3/2,22:00,7149,0,1536,3360,345,733,476,0,255,0,0,50,0,135,0,260,0,7150
2024/3/2,22:30,6935,0,1382,3371,208,729,473,0,255,0,0,58,0,100,0,358,0,6934
2024/3/2,23:00,6948,0,1540,3364,168,731,471,0,256,0,0,64,0,63,0,290,0,6947
2024/3/2,23:30,6773,0,1308,3363,226,727,470,0,256,0,0,72,0,33,0,318,0,6773
2024/3/3,00:00,6662,0,1339,3383,273,730,455,0,255,0,0,80,0,177,0,-30,0,6662
2024/3/3,00:30,6643,0,1184,3384,186,728,449,0,255,0,0,84,0,1,0,372,0,6643
2024/3/3,01:00,6609,0,1013,3329,150,728,449,0,254,0,0,96,0,0,0,590,0,6609
2024/3/3,01:30,6739,0,1308,3361,150,728,454,0,255,0,0,91,0,0,0,392,0,6739
2024/3/3,02:00,6806,0,1399,3365,185,728,452,0,255,0,0,85,0,0,0,338,0,6807
2024/3/3,02:30,7034,0,1370,3367,312,730,459,0,255,0,0,88,0,0,0,454,0,7035
2024/3/3,03:00,7097,0,1359,3369,329,728,471,0,254,0,0,95,0,71,0,422,0,7098
2024/3/3,03:30,7067,0,1318,3378,297,730,461,0,254,0,0,104,0,44,0,482,0,7068
2024/3/3,04:00,7085,0,1455,3369,354,726,459,0,253,0,0,101,0,0,0,368,0,7085
2024/3/3,04:30,7217,0,1494,3371,353,726,458,0,254,0,0,86,0,105,0,370,0,7217
2024/3/3,05:00,7052,0,1335,3372,353,732,459,0,254,0,0,93,0,125,0,328,0,7051
2024/3/3,05:30,6972,0,1336,3363,344,728,467,0,257,0,0,93,0,125,0,260,0,6973
2024/3/3,06:00,7028,0,1528,3368,318,725,472,0,256,0,0,92,0,125,0,144,0,7028
2024/3/3,06:30,7114,0,1382,3360,279,725,469,0,257,31,0,93,0,258,0,260,0,7114
2024/3/3,07:00,7156,0,833,3206,183,721,473,0,256,328,0,86,0,485,0,584,0,7155
2024/3/3,07:30,7070,0,706,2749,138,708,446,0,257,886,0,89,0,431,0,660,0,7070
2024/3/3,08:00,6812,0,782,2330,134,684,453,0,253,1480,0,76,0,124,0,496,0,6812
2024/3/3,08:30,6742,0,848,1950,132,613,449,0,244,2017,0,80,0,11,0,398,0,6742
2024/3/3,09:00,6667,0,777,1905,131,548,470,0,221,2451,0,77,0,41,0,46,0,6667
2024/3/3,09:30,6522,0,592,1717,143,522,475,0,199,2778,0,81,0,-76,0,90,0,6521
2024/3/3,10:00,6417,0,596,1795,171,515,477,0,191,3081,0,84,0,-327,0,-166,0,6417
2024/3/3,10:30,6396,0,537,1825,174,509,462,0,191,3314,0,93,0,0,0,-710,0,6395
2024/3/3,11:00,6266,0,581,1758,168,515,464,0,191,3371,0,100,0,-140,0,-742,0,6266
2024/3/3,11:30,6178,0,611,1726,142,511,456,0,192,3258,0,102,0,-323,0,-496,0,6179
2024/3/3,12:00,5947,0,599,1611,142,515,436,0,193,3086,0,105,0,-394,0,-346,0,5947
2024/3/3,12:30,5878,0,564,1910,141,513,437,0,193,3167,0,101,0,-325,0,-822,0,5879
2024/3/3,13:00,5795,0,622,1828,142,511,458,0,191,3273,0,97,0,-382,0,-946,0,5794
2024/3/3,13:30,5927,0,665,1924,154,511,452,0,191,3096,0,106,0,19,0,-1192,0,5926
2024/3/3,14:00,5884,0,680,1958,163,515,446,0,191,2781,0,109,0,-120,0,-840,0,5883
2024/3/3,14:30,5883,0,542,1984,189,513,443,0,191,2463,0,102,0,-25,0,-520,0,5882
2024/3/3,15:00,5887,0,660,2002,189,522,446,0,202,2103,0,71,0,-212,0,-96,0,5887
2024/3/3,15:30,6011,0,730,2257,185,576,438,0,226,1607,0,60,0,-116,0,48,0,6011
2024/3/3,16:00,6156,0,808,2505,196,645,449,0,242,1211,0,47,0,-312,0,364,0,6155
2024/3/3,16:30,6459,0,865,2936,194,682,465,0,249,770,0,52,0,-4,0,250,0,6459
2024/3/3,17:00,6659,0,1023,3229,238,713,483,0,253,398,0,50,0,25,0,246,0,6658
2024/3/3,17:30,7013,0,1269,3332,320,722,511,0,254,101,0,46,0,29,0,430,0,7014
2024/3/3,18:00,7272,0,1466,3368,217,724,508,0,256,0,0,37,0,181,0,516,0,7273
2024/3/3,18:30,7491,0,1579,3363,200,724,504,0,254,0,0,53,0,203,0,612,0,7492
2024/3/3,19:00,7373,0,1489,3363,200,724,481,0,253,0,0,53,0,177,0,632,0,7372
2024/3/3,19:30,7433,0,1536,3349,208,722,516,0,253,0,0,58,0,319,0,472,0,7433
2024/3/3,20:00,7258,0,1332,3346,197,722,490,0,253,0,0,64,0,179,0,674,0,7257
2024/3/3,20:30,7216,0,1415,3356,205,728,467,0,253,0,0,73,0,161,0,558,0,7216
2024/3/3,21:00,6976,0,1372,3326,299,720,444,0,254,0,0,85,0,67,0,408,0,6975
2024/3/3,21:30,6886,0,1469,3336,292,726,434,0,253,0,0,91,0,29,0,256,0,6886
2024/3/3,22:00,6527,0,1302,3337,220,728,453,0,254,0,0,86,0,7,0,140,0,6527
2024/3/3,22:30,6329,0,1250,3161,170,730,457,0,253,0,0,83,0,0,0,224,0,6328
2024/3/3,23:00,6310,0,1415,2962,171,726,469,0,255,0,0,78,0,0,0,234,0,6310
2024/3/3,23:30,6182,0,1414,2876,163,728,468,0,255,0,0,76,0,0,0,202,0,6182
2024/3/4,00:00,6118,0,1165,2836,175,728,461,0,253,0,0,78,0,0,0,422,0,6118
2024/3/4,00:30,6092,0,989,2801,148,728,456,0,252,0,0,74,0,0,0,642,0,6090
2024/3/4,01:00,6081,0,774,2844,179,728,458,0,253,0,0,96,0,0,0,750,0,6082
2024/3/4,01:30,6140,0,720,2843,254,728,463,0,252,0,0,102,0,0,0,778,0,6140
2024/3/4,02:00,6450,0,994,2853,330,730,452,0,251,0,0,99,0,0,0,742,0,6451
2024/3/4,02:30,6656,0,1012,2870,347,728,458,0,250,0,0,100,0,0,0,892,0,6657
2024/3/4,03:00,6813,0,944,2864,347,726,473,0,251,0,0,101,0,0,0,1108,0,6814
2024/3/4,03:30,6882,0,937,2841,348,730,472,0,249,0,0,93,0,0,0,1212,0,6882
2024/3/4,04:00,6994,0,1038,2858,349,726,472,0,250,0,0,88,0,0,0,1212,0,6993
2024/3/4,04:30,7001,0,994,2849,346,732,469,0,250,0,0,85,0,48,0,1228,0,7001
2024/3/4,05:00,7083,0,817,2831,347,730,480,0,252,0,0,72,0,2,0,1552,0,7083
2024/3/4,05:30,7164,0,953,3159,345,726,477,0,253,0,0,69,0,46,0,1136,0,7164
2024/3/4,06:00,7563,0,1053,3356,348,727,495,0,254,0,0,84,0,198,0,1048,0,7563
2024/3/4,06:30,7740,0,1075,3352,348,680,500,0,254,32,0,83,0,161,0,1256,0,7741
2024/3/4,07:00,7839,0,951,3243,347,587,470,0,253,333,0,81,0,149,0,1424,0,7838
2024/3/4,07:30,7895,0,930,3030,341,532,446,0,253,857,0,79,0,179,0,1248,0,7895
2024/3/4,08:00,7970,0,1007,2906,308,504,454,0,250,1463,0,73,0,91,0,914,0,7970
2024/3/4,08:30,8071,0,1569,2538,343,442,460,0,249,2046,0,68,0,69,0,288,0,8072
2024/3/4,09:00,7903,0,1510,2121,287,396,424,0,247,2576,0,66,0,-278,0,554,0,7903
2024/3/4,09:30,7767,0,1285,1845,211,375,428,0,247,3143,0,68,0,-6,0,172,0,7768
2024/3/4,10:00,7529,0,991,1846,161,323,431,0,248,3561,0,61,0,-158,0,66,0,7530
2024/3/4,10:30,7451,0,928,1848,149,309,441,0,248,3793,0,47,0,-396,0,84,0,7451
2024/3/4,11:00,7427,0,1093,1854,153,306,464,0,248,3788,0,40,0,-428,0,-88,0,7430
2024/3/4,11:30,7254,0,1258,1897,150,308,436,0,247,3778,0,33,0,-625,0,-230,0,7252
2024/3/4,12:00,6772,0,877,1995,143,310,399,0,249,3809,0,23,0,-740,0,-294,0,6771
2024/3/4,12:30,6654,0,722,1925,168,306,386,0,248,3900,0,16,0,-795,0,-222,0,6654
2024/3/4,13:00,6854,0,759,2039,161,309,402,0,247,3787,0,13,0,-727,0,-134,0,6856
2024/3/4,13:30,6812,0,626,1933,150,313,410,0,245,3761,0,13,0,-711,0,70,0,6810
2024/3/4,14:00,6709,0,659,1893,145,319,405,0,246,3519,0,7,0,-678,0,194,0,6709
2024/3/4,14:30,6814,0,795,2162,155,323,415,0,246,3132,0,6,0,-489,0,68,0,6813
2024/3/4,15:00,6830,0,737,2215,157,326,422,0,247,2523,0,4,0,-313,0,512,0,6830
2024/3/4,15:30,6912,0,906,2540,203,324,436,0,247,1800,0,2,0,-318,0,772,0,6912
2024/3/4,16:00,7058,0,1082,2884,284,323,459,0,248,1171,0,1,0,-20,0,626,0,7058
2024/3/4,16:30,7047,0,1185,2998,370,368,467,0,249,660,0,1,0,-42,0,792,0,7048
2024/3/4,17:00,7155,0,1313,3214,370,416,496,0,251,301,0,1,0,50,0,744,0,7156
2024/3/4,17:30,7429,0,1348,3326,377,445,504,0,250,72,0,4,0,49,0,1052,0,7427
2024/3/4,18:00,7686,0,1557,3364,385,470,535,0,253,0,0,8,0,101,0,1012,0,7685
2024/3/4,18:30,7632,0,1551,3377,398,482,519,0,253,0,0,5,0,120,0,926,0,7631
2024/3/4,19:00,7519,0,1361,3387,398,488,520,0,253,0,0,8,0,117,0,986,0,7518
2024/3/4,19:30,7365,0,1306,3376,383,491,491,0,252,0,0,8,0,73,0,984,0,7364
2024/3/4,20:00,7295,0,1263,3378,377,480,470,0,253,0,0,19,0,58,0,996,0,7294
2024/3/4,20:30,7151,0,1255,3349,374,483,447,0,252,0,0,20,0,58,0,912,0,7150
2024/3/4,21:00,7027,0,1199,3211,375,483,414,0,252,0,0,25,0,32,0,1036,0,7027
2024/3/4,21:30,6840,0,1357,3033,369,484,410,0,251,0,0,30,0,29,0,876,0,6839
2024/3/4,22:00,6614,0,1235,3006,355,487,412,0,252,0,0,28,0,33,0,806,0,6614
2024/3/4,22:30,6406,0,1112,2820,244,483,434,0,252,0,0,37,0,-188,0,1212,0,6406
2024/3/4,23:00,6425,0,1195,2694,210,482,452,0,254,0,0,38,0,-119,0,1220,0,6426
2024/3/4,23:30,6134,0,1061,2707,175,484,451,0,253,0,0,26,0,-116,0,1092,0,6133
2024/3/5,00:00,6104,0,1195,2805,212,478,443,0,253,0,0,28,0,-410,0,1100,0,6104
2024/3/5,00:30,5905,0,1134,2858,230,478,471,0,252,0,0,41,0,-511,0,952,0,5905
2024/3/5,01:00,6018,0,1221,2860,234,481,446,0,252,0,0,53,0,-505,0,976,0,6018
2024/3/5,01:30,6079,0,1228,2839,235,476,429,0,252,0,0,64,0,-385,0,940,0,6078
2024/3/5,02:00,6285,0,1379,2844,237,482,414,0,252,0,0,64,0,-288,0,900,0,6284
2024/3/5,02:30,6411,0,1224,2844,238,482,412,0,251,0,0,57,0,-201,0,1106,0,6413
2024/3/5,03:00,6644,0,1145,2938,236,476,428,0,250,0,0,58,0,0,0,1112,0,6643
2024/3/5,03:30,6647,0,842,3009,239,478,428,0,251,0,0,71,0,-43,0,1372,0,6647
2024/3/5,04:00,6807,0,998,3029,240,479,462,0,251,0,0,78,0,0,0,1270,0,6807
2024/3/5,04:30,6803,0,995,3034,240,476,463,0,251,0,0,87,0,0,0,1256,0,6802
2024/3/5,05:00,6943,0,1073,3039,239,478,466,0,251,0,0,88,0,0,0,1308,0,6942
2024/3/5,05:30,6901,0,1070,3166,307,479,419,0,253,0,0,91,0,0,0,1116,0,6901
2024/3/5,06:00,7113,0,1129,3318,377,482,440,0,253,0,0,88,0,0,0,1026,0,7113
2024/3/5,06:30,7315,0,1242,3308,376,479,451,0,253,13,0,107,0,0,0,1086,0,7315
2024/3/5,07:00,7611,0,1452,3307,377,486,474,0,253,68,0,103,0,36,0,1054,0,7610
2024/3/5,07:30,7820,0,1522,3367,385,482,481,0,253,116,0,106,0,77,0,1032,0,7821
2024/3/5,08:00,8175,0,1622,3342,396,496,507,0,251,181,0,89,0,175,0,1116,0,8175
2024/3/5,08:30,8564,0,1669,3339,399,485,485,0,252,249,0,91,0,397,0,1198,0,8564
2024/3/5,09:00,8811,0,1708,3225,399,485,458,0,251,311,0,79,0,567,0,1328,0,8811
2024/3/5,09:30,8715,0,1700,3071,398,492,442,0,252,339,0,98,0,417,0,1506,0,8715
2024/3/5,10:00,8684,0,1692,3057,398,487,457,0,252,381,0,94,0,387,0,1478,0,8683
2024/3/5,10:30,8686,0,1705,3058,396,480,457,0,252,415,0,97,0,418,0,1406,0,8684
2024/3/5,11:00,8642,0,1693,3056,397,483,459,0,254,434,0,80,0,322,0,1464,0,8642
2024/3/5,11:30,8560,0,1690,3069,396,486,459,0,255,408,0,71,0,424,0,1302,0,8560
2024/3/5,12:00,8262,0,1734,3066,399,480,457,0,254,364,0,60,0,-88,0,1536,0,8262
2024/3/5,12:30,8269,0,1717,3072,396,482,462,0,250,380,0,70,0,-166,0,1606,0,8269
2024/3/5,13:00,8585,0,1756,3045,397,482,488,0,245,366,0,64,0,294,0,1448,0,8585
2024/3/5,13:30,8629,0,1727,3266,397,481,474,0,242,370,0,67,0,129,0,1476,0,8629
2024/3/5,14:00,8549,0,1673,3309,397,484,475,0,235,350,0,71,0,-102,0,1656,0,8548
2024/3/5,14:30,8543,0,1794,3319,395,488,481,0,234,327,0,52,0,-146,0,1598,0,8542
2024/3/5,15:00,8377,0,1655,3302,382,484,485,0,235,266,0,62,0,-215,0,1722,0,8378
2024/3/5,15:30,8433,0,1835,3272,377,483,502,0,235,204,0,49,0,-117,0,1592,0,8432
2024/3/5,16:00,8511,0,1832,3285,383,487,500,0,235,146,0,39,0,18,0,1584,0,8509
2024/3/5,16:30,8406,0,1912,3316,396,487,512,0,236,94,0,47,0,226,0,1180,0,8406
2024/3/5,17:00,8371,0,1878,3338,398,481,529,0,236,47,0,61,0,189,0,1216,0,8373
2024/3/5,17:30,8393,0,2026,3350,397,484,534,0,236,13,0,65,0,423,0,864,0,8392
2024/3/5,18:00,8402,0,2029,3339,399,506,523,0,238,0,0,51,0,422,0,896,0,8403
2024/3/5,18:30,8260,0,1901,3348,398,482,524,0,238,0,0,51,0,309,0,1008,0,8259
2024/3/5,19:00,8107,0,1547,3325,398,487,517,0,237,0,0,56,0,108,0,1432,0,8107
2024/3/5,19:30,7897,0,1272,3326,390,488,521,0,237,0,0,48,0,38,0,1576,0,7896
2024/3/5,20:00,7678,0,1442,3332,387,485,526,0,237,0,0,61,0,128,0,1080,0,7678
2024/3/5,20:30,7596,0,1574,3321,395,490,546,0,237,0,0,65,0,171,0,796,0,7595
2024/3/5,21:00,7339,0,1371,3262,395,484,549,0,237,0,0,71,0,47,0,924,0,7340
2024/3/5,21:30,7070,0,1292,3267,358,489,540,0,236,0,0,86,0,15,0,788,0,7071
2024/3/5,22:00,6831,0,915,3227,208,483,532,0,236,0,0,81,0,0,0,1148,0,6830
2024/3/5,22:30,6609,0,777,3128,169,474,530,0,236,0,0,75,0,0,0,1220,0,6609
2024/3/5,23:00,6437,0,969,3213,149,486,541,0,237,0,0,71,0,0,0,772,0,6438
2024/3/5,23:30,6255,0,943,3245,60,482,556,0,237,0,0,76,0,0,0,656,0,6255
2024/3/6,00:00,6107,0,743,3145,59,477,540,0,235,0,0,80,0,0,0,826,0,6105
2024/3/6,00:30,6008,0,608,2921,59,478,509,0,236,0,0,103,0,0,0,1092,0,6006
2024/3/6,01:00,5942,0,588,2917,60,480,511,0,236,0,0,118,0,0,0,1034,0,5944
2024/3/6,01:30,5976,0,582,2900,60,478,503,0,236,0,0,135,0,0,0,1082,0,5976
2024/3/6,02:00,6181,0,604,2788,61,480,492,0,235,0,0,140,0,21,0,1360,0,6181
2024/3/6,02:30,6365,0,638,2714,61,485,484,0,236,0,0,135,0,29,0,1582,0,6364
2024/3/6,03:00,6588,0,737,2754,62,480,470,0,235,0,0,131,0,29,0,1690,0,6588
2024/3/6,03:30,6679,0,775,2775,63,479,471,0,235,0,0,136,0,30,0,1716,0,6680
2024/3/6,04:00,6770,0,793,2703,63,476,476,0,235,0,0,139,0,12,0,1872,0,6769
2024/3/6,04:30,6766,0,739,2712,63,479,494,0,235,0,0,134,0,0,0,1912,0,6768
2024/3/6,05:00,6812,0,694,2978,63,481,494,0,236,0,0,138,0,0,0,1728,0,6812
2024/3/6,05:30,6762,0,719,3198,63,478,488,0,237,0,0,123,0,0,0,1456,0,6762
2024/3/6,06:00,6885,0,966,3276,63,473,466,0,238,0,0,122,0,0,0,1282,0,6886
2024/3/6,06:30,7093,0,1089,3290,63,484,467,0,236,16,0,122,0,0,0,1326,0,7093
2024/3/6,07:00,7249,0,1290,3304,63,484,481,0,237,93,0,122,0,0,0,1176,0,7250
2024/3/6,07:30,7443,0,1434,3299,64,481,481,0,232,245,0,131,0,44,0,1032,0,7443
2024/3/6,08:00,7759,0,1481,3309,64,478,498,0,227,451,0,144,0,128,0,980,0,7760
2024/3/6,08:30,8024,0,1512,3308,65,482,545,0,227,666,0,149,0,173,0,898,0,8025
2024/3/6,09:00,8047,0,1254,3268,64,480,543,0,226,952,0,153,0,113,0,996,0,8049
2024/3/6,09:30,7907,0,1259,3265,64,484,517,0,226,1155,0,146,0,33,0,758,0,7907
2024/3/6,10:00,7801,0,1434,3259,64,484,507,0,226,1319,0,147,0,159,0,202,0,7801
2024/3/6,10:30,7727,0,1408,3091,64,482,499,0,226,1498,0,140,0,0,0,320,0,7728
2024/3/6,11:00,7676,0,1501,2923,63,480,505,0,226,1584,0,143,0,-75,0,326,0,7676
2024/3/6,11:30,7378,0,1424,2714,64,478,512,0,226,1570,0,144,0,-152,0,400,0,7380
2024/3/6,12:00,7029,0,1540,2579,64,476,494,0,228,1565,0,142,0,-324,0,266,0,7030
2024/3/6,12:30,7066,0,1467,2654,64,480,489,0,226,1620,0,151,0,-587,0,500,0,7064
2024/3/6,13:00,7416,0,1482,2870,63,482,526,0,226,1578,0,149,0,-17,0,56,0,7415
2024/3/6,13:30,7465,0,1581,2997,63,478,526,0,226,1535,0,142,0,-306,0,224,0,7466
